im	0.404494382	0.369047619	0	1	0.579545455	0.680412371	0.727272727
im	0.438202247	0.297619048	0	1	0.590909091	0.711340206	0.757575758
im	0.393258427	0.416666667	0	1	0.693181818	0.701030928	0.747474747
im	0.348314607	0.333333333	0	1	0.568181818	0.783505155	0.828282828
im	0.685393258	0.595238095	0	1	0.522727273	0.865979381	0.888888889
im	0.539325843	0.392857143	0	1	0.590909091	0.762886598	0.717171717
im	0.123595506	0.404761905	0	1	0.659090909	0.711340206	0.686868687
im	0.348314607	0.238095238	0	1	0.659090909	0.93814433	0.949494949
im	0.764044944	0.416666667	0	1	0.806818182	0.742268041	0.787878788
im	0.775280899	0.273809524	0	1	0.647727273	0.75257732	0.797979798
im	0.584269663	0.452380952	0	1	0.704545455	0.75257732	0.797979798
im	0.516853933	0.511904762	0	1	0.409090909	0.75257732	0.232323232
im	0.404494382	0.345238095	0	1	0.431818182	0.783505155	0.171717172
im	0	0.416666667	0	1	0.397727273	0.659793814	0.444444444
im	0.112359551	0.392857143	0	1	0.465909091	0.659793814	0.212121212
im	0.337078652	0.416666667	0	1	0.477272727	0.597938144	0.343434343
im	0.685393258	0.369047619	0	1	0	0.793814433	0.323232323
im	0.707865169	0.702380952	0	1	0.727272727	0.721649485	0.666666667
im	0.797752809	0.428571429	0	1	0.727272727	1	1
imU	0.662921348	0.154761905	0	1	0.727272727	0.742268041	0.777777778
imU	0.752808989	0.25	0	1	0.613636364	0.628865979	0.686868687
imU	0.741573034	0.380952381	0	1	0.613636364	0.690721649	0.747474747
imU	0.719101124	0.357142857	0	1	0.545454545	0.721649485	0.767676768
imU	0.853932584	0.654761905	0	1	0.568181818	0.701030928	0.757575758
imU	0.943820225	0.392857143	0	1	0.625	0.773195876	0.747474747
imU	0.865168539	0.464285714	0	1	0.579545455	0.773195876	0.747474747
imU	0.91011236	0.333333333	0	1	0.477272727	0.659793814	0.686868687
imU	0.651685393	0.523809524	0	1	0.670454545	0.721649485	0.767676768
imU	0.707865169	0.30952381	0	1	0.545454545	0.762886598	0.808080808
imU	0.696629213	0.30952381	0	1	0.659090909	0.783505155	0.818181818
imU	0.966292135	0.273809524	0	1	0.670454545	0.886597938	0.909090909
imU	0.91011236	0.44047619	0	1	0.647727273	0.865979381	0.888888889
imU	0.97752809	0.392857143	0	1	0.693181818	0.75257732	0.797979798
imU	0.528089888	0.357142857	0	1	0.704545455	0.731958763	0.777777778
imU	0.853932584	0.297619048	0	1	0.568181818	0.577319588	0.626262626
imU	0.786516854	0.44047619	0	1	0.795454545	0.855670103	0.878787879
imU	0.719101124	0.345238095	0	1	0.761363636	0.597938144	0.666666667
imU	0.91011236	0.428571429	0	1	0.647727273	0.773195876	0.808080808
imU	0.820224719	0.119047619	0	1	0.647727273	0.742268041	0.787878788
imU	0.550561798	0.535714286	1	1	0.636363636	0.701030928	0.747474747
imU	0.988764045	0.30952381	0	1	0.590909091	0.721649485	0.757575758
imU	0.943820225	0.452380952	0	1	0.852272727	0.917525773	0.707070707
imU	0.707865169	0.416666667	0	1	0.727272727	0.711340206	0.767676768
imU	0.966292135	0.464285714	0	1	0.715909091	0.804123711	0.838383838
imU	0.887640449	0.452380952	0	1	0.568181818	0.649484536	0.686868687
imU	0.640449438	0.261904762	0	1	0.068181818	0.474226804	0.333333333
imU	0.876404494	0.333333333	0	1	0.511363636	0.721649485	0.686868687
om	0.752808989	0.80952381	0	1	0.840909091	0.525773196	0.373737374
om	0.831460674	0.880952381	0	1	0.647727273	0.515463918	0.292929293
om	0.820224719	0.80952381	0	1	0.977272727	0.567010309	0.292929293
om	0.842696629	0.714285714	0	1	0.943181818	0.556701031	0.303030303
om	0.865168539	0.488095238	0	1	1	0.515463918	0.202020202
om	0.831460674	0.738095238	0	1	0.852272727	0.525773196	0.151515152
om	0.764044944	0.714285714	0	1	0.954545455	0.432989691	0.272727273
om	0.629213483	0.619047619	0	1	0.875	0.340206186	0.454545455
om	0.730337079	0.416666667	0	1	0.75	0.525773196	0.333333333
om	0.584269663	0.773809524	0	1	0.818181818	0.360824742	0.383838384
om	0.719101124	0.488095238	0	1	0.795454545	0.309278351	0.262626263
om	0.674157303	0.714285714	1	1	0.875	0.577319588	0.525252525
om	0.775280899	0.511904762	0	1	0.875	0.371134021	0.212121212
om	0.707865169	0.392857143	0	1	0.897727273	0.432989691	0.282828283
om	0.797752809	0.654761905	0	1	0.772727273	0.412371134	0.363636364
om	0.764044944	0.55952381	0	1	0.829545455	0.381443299	0.303030303
pp	0.640449438	0.511904762	0	1	0.443181818	0.453608247	0.333333333
pp	0.797752809	0.654761905	0	1	0.454545455	0.525773196	0.393939394
pp	0.741573034	0.69047619	0	1	0.352272727	0.360824742	0.434343434
pp	0.752808989	0.773809524	0	1	0.284090909	0.402061856	0.252525253
pp	0.719101124	0.666666667	0	1	0.556818182	0.402061856	0.191919192
pp	0.764044944	0.785714286	0	1	0.431818182	0.639175258	0.565656566
pp	0.359550562	0.273809524	0	1	0.602272727	0.257731959	0.383838384
pp	0.786516854	0.571428571	0	1	0.534090909	0.494845361	0.474747475
pp	0.707865169	0.488095238	0	1	0.556818182	0.690721649	0.202020202
pp	0.831460674	0.785714286	0	1	0.556818182	0.474226804	0.414141414
pp	0.707865169	0.833333333	0	1	0.443181818	0.453608247	0.343434343
pp	0.707865169	0.797619048	0	1	0.454545455	0.371134021	0.191919192
pp	0.707865169	0.654761905	0	1	0.681818182	0.381443299	0.393939394
pp	0.797752809	0.833333333	0	1	0.454545455	0.525773196	0.323232323
pp	0.764044944	0.738095238	0	1	0.488636364	0.422680412	0.424242424
pp	0.719101124	0.80952381	0	1	0.420454545	0.432989691	0.404040404
pp	0.831460674	0.369047619	0	1	0.568181818	0.556701031	0.424242424
pp	0.842696629	0.80952381	0	1	0.397727273	0.505154639	0.333333333
pp	0.707865169	0.583333333	0	1	0.443181818	0.422680412	0.353535354
pp	0.775280899	0.607142857	0	1	0.340909091	0.371134021	0.242424242
pp	0.786516854	0.654761905	0	1	0.477272727	0.835051546	0.858585859
pp	0.775280899	0.761904762	0	1	0.522727273	0.556701031	0.262626263
pp	0.719101124	0.595238095	0	1	0.465909091	0.371134021	0.202020202
pp	0.707865169	0.761904762	0	1	0.522727273	0.288659794	0.292929293
pp	0.741573034	0.654761905	0	1	0.465909091	0.484536082	0.353535354
pp	0.775280899	0.511904762	0	1	0.522727273	0.422680412	0.525252525
pp	0.764044944	0.607142857	0	1	0.556818182	0.381443299	0.343434343
pp	0.719101124	0.738095238	0	1	0.568181818	0.340206186	0.383838384
pp	0.696629213	0.738095238	0	1	0.534090909	0.474226804	0.545454545
pp	0.853932584	0.678571429	0	1	0.5	0.371134021	0.393939394
pp	0.719101124	0.773809524	0	1	0.420454545	0.371134021	0.444444444
pp	0.325842697	0.273809524	0	1	0.590909091	0.381443299	0.484848485
pp	0.696629213	0.797619048	0	1	0.522727273	0.340206186	0.404040404
pp	0.629213483	0.452380952	0	1	0.488636364	0.350515464	0.303030303
pp	0.775280899	0.595238095	0	1	0.465909091	0.484536082	0.252525253
pp	0.775280899	0.583333333	0	1	0.715909091	0.463917526	0.414141414
pp	0.483146067	0.511904762	0	1	0.590909091	0.474226804	0.565656566
pp	0.831460674	0.476190476	0	1	0.534090909	0.670103093	0.303030303
pp	0.797752809	0.488095238	0	1	0.545454545	0.329896907	0.323232323
pp	0.685393258	0.523809524	0	1	0.5	0.371134021	0.383838384
pp	0.662921348	0.535714286	0	1	0.477272727	0.402061856	0.373737374
