2	0.3	0.140316206	0.625668449	0.432989691	0.369565217	0.313793103	0.297468354	0.603773585	0.195583596	0.141285956	0.788617886	0.351648352	0.054921541
2	0.352631579	0.092885375	0.64171123	0.386597938	0.304347826	0.496551724	0.487341772	0.452830189	0.52681388	0.280879865	0.577235772	0.377289377	0.285306705
2	0.547368421	0.053359684	0.181818182	0.226804124	0.086956522	0.689655172	0.599156118	0.245283019	0.589905363	0.340101523	0.520325203	0.6996337	0.159771755
2	0.352631579	0.084980237	0.299465241	0.463917526	0.086956522	0.389655172	0.35021097	0.264150943	0.19873817	0.287648054	0.520325203	0.80952381	0.165477889
2	0.607894737	0.039525692	0.534759358	0.329896907	0.434782609	0.534482759	0.202531646	0.79245283	0.003154574	0.159898477	0.43902439	0.241758242	0.336661912
2	0.310526316	0.088932806	0.20855615	0.319587629	0.880434783	0.3	0.198312236	0.018867925	0.659305994	0.132825719	0.650406504	0.659340659	0.313837375
2	0.331578947	0.171936759	0.454545455	0.505154639	0.358695652	0.04137931	0.143459916	0.452830189	0.331230284	0.149746193	0.346341463	0.201465201	0.422253923
2	0.744736842	0.152173913	0.700534759	0.742268041	0.173913043	0.679310345	0.53164557	0.150943396	0.460567823	0.177664975	0.715447154	0.692307692	0.094151213
2	0.647368421	0.181818182	0.470588235	0.690721649	0.184782609	0.310344828	0.316455696	0.264150943	0.195583596	0.208121827	0.406504065	0.553113553	0.138373752
3	0.481578947	0.12055336	0.513368984	0.381443299	0.565217391	0.182758621	0.191983122	0.150943396	0.167192429	0.23857868	0.227642276	0.007326007	0.2510699
3	0.486842105	0.444664032	0.556149733	0.484536082	0.369565217	0.110344828	0.185654008	0.20754717	0.132492114	0.34856176	0.211382114	0.054945055	0.179743224
3	0.468421053	0.31027668	0.556149733	0.690721649	0.304347826	0.05862069	0.158227848	0.264150943	0.132492114	0.37394247	0.146341463	0.032967033	0.201141227
3	0.439473684	0.555335968	0.534759358	0.56185567	0.391304348	0.248275862	0.181434599	0.075471698	0.135646688	0.314720812	0.243902439	0.007326007	0.229671897
3	0.389473684	0.098814229	0.475935829	0.355670103	0.163043478	0.351724138	0.050632911	0.886792453	0.264984227	0.352791878	0.219512195	0.087912088	0.265335235
3	0.413157895	0.339920949	0.449197861	0.407216495	0.260869565	0.220689655	0.067510549	0.943396226	0.167192429	0.492385787	0.203252033	0.113553114	0.29743224
3	0.321052632	0.786561265	0.631016043	0.536082474	0.206521739	0.137931034	0.02742616	0.754716981	0.123028391	0.217428088	0.219512195	0	0.315263909
3	0.394736842	0.942687747	0.684491979	0.742268041	0.282608696	0.279310345	0.054852321	0.943396226	0.217665615	0.314720812	0.276422764	0.153846154	0.169044223
3	0.647368421	0.563241107	0.443850267	0.458762887	0.195652174	0.220689655	0.029535865	0.849056604	0.148264984	0.37394247	0.268292683	0.201465201	0.215406562
3	0.476315789	0.438735178	0.668449198	0.690721649	0.336956522	0.462068966	0.054852321	0.754716981	0.126182965	0.307952623	0.333333333	0.322344322	0.22253923
