3	0.583333333	0.333333333	0.728813559	0.75
3	0.694444444	0.333333333	0.762711864	0.833333333
3	0.388888889	0.333333333	0.677966102	0.791666667
3	0.416666667	0.333333333	0.694915254	0.958333333
3	0.583333333	0.333333333	0.728813559	0.916666667
3	0.611111111	0.333333333	0.762711864	0.708333333
3	0.944444444	0.291666667	0.966101695	0.875
3	0.944444444	0.291666667	1	0.916666667
3	0.472222222	0.291666667	0.677966102	0.583333333
3	0.722222222	0.291666667	0.796610169	0.916666667
3	0.361111111	0.291666667	0.661016949	0.791666667
3	0.944444444	0.291666667	0.966101695	0.791666667
3	0.555555556	0.291666667	0.661016949	0.708333333
3	0.666666667	0.291666667	0.796610169	0.833333333
3	0.805555556	0.291666667	0.847457627	0.708333333
3	0.527777778	0.25	0.644067797	0.708333333
3	0.5	0.25	0.661016949	0.708333333
3	0.583333333	0.25	0.779661017	0.833333333
3	0.805555556	0.25	0.813559322	0.625
3	0.861111111	0.25	0.86440678	0.75
3	1	0.208333333	0.915254237	0.791666667
3	0.583333333	0.208333333	0.779661017	0.875
3	0.555555556	0.208333333	0.694915254	0.583333333
3	0.5	0.208333333	0.779661017	0.541666667
3	0.944444444	0.208333333	0.86440678	0.916666667
3	0.555555556	0.208333333	0.779661017	0.958333333
3	0.583333333	0.208333333	0.762711864	0.708333333
3	0.472222222	0.208333333	0.644067797	0.708333333
3	0.722222222	0.166666667	0.745762712	0.833333333
3	0.666666667	0.166666667	0.779661017	0.958333333
3	0.722222222	0.166666667	0.694915254	0.916666667
3	0.416666667	0.125	0.694915254	0.75
3	0.694444444	0.125	0.830508475	0.916666667
3	0.666666667	0.125	0.796610169	1
3	0.666666667	0.125	0.711864407	0.916666667
3	0.555555556	0.083333333	0.677966102	0.75
3	0.611111111	0.083333333	0.711864407	0.791666667
3	0.527777778	0.083333333	0.745762712	0.916666667
3	0.444444444	0	0.694915254	0.708333333
